Date,Beras,Beras Kualitas Bawah I (kg),Beras Kualitas Bawah II (kg),Beras Kualitas Medium I (kg),Beras Kualitas Medium II (kg),Beras Kualitas Super I (kg),Beras Kualitas Super II (kg),Daging Ayam,Daging Ayam Ras Segar (kg),Daging Sapi,Daging Sapi Kualitas 1 (kg),Daging Sapi Kualitas 2 (kg),Telur Ayam,Telur Ayam Ras Segar(kg),Bawang Merah,Bawang Merah Ukuran Sedang (kg),Bawang Putih,Bawang Putih Ukuran Sedang (kg),Cabai Merah,Cabai Merah Besar (kg),Cabai Merah Keriting  (kg),Cabai Rawit,Cabai Rawit Hijau (kg),Cabai Rawit Merah (kg),Minyak Goreng,Minyak Goreng Curah (kg),Minyak Goreng Kemasan Bermerk 1 (kg),Minyak Goreng Kemasan Bermerk 2 (kg),Gula Pasir,Gula Pasir Kualitas Premium (kg),Gula Pasir Lokal (kg)
09/09/2021,11700,10650,10350,11700,11500,13000,12550,34600,34600,124000,127550,118500,23950,23950,31200,31200,29950,29950,28650,28800,28150,37050,34750,37450,16000,15400,16450,15800,14050,15250,13150
10/09/2021,11650,10650,10350,11650,11500,13000,12550,34800,34800,124000,127550,118500,23900,23900,31150,31150,29950,29950,28400,28450,28000,36850,34550,37150,16000,15400,16450,15850,14050,15250,13150
13/09/2021,11650,10650,10300,11700,11500,13000,12550,34800,34800,124050,127600,118600,23800,23800,30850,30850,29900,29900,28000,27950,27600,36100,34350,36100,16050,15450,16450,15850,14050,15250,13150
14/09/2021,11650,10650,10300,11700,11500,13000,12550,34800,34800,124000,127550,118600,23750,23750,30550,30550,29850,29850,28200,28000,27900,35750,34200,35350,16050,15450,16450,15900,14050,15250,13150
15/09/2021,11650,10650,10300,11700,11500,13000,12550,34800,34800,124100,127650,118700,23700,23700,30350,30350,29850,29850,28250,28250,27800,35750,34350,35150,16050,15450,16500,15900,14050,15250,13150
16/09/2021,11650,10650,10300,11700,11450,13000,12550,34800,34800,124100,127600,118700,23650,23650,30350,30350,29850,29850,28500,28500,27950,36100,34600,35350,16050,15450,16500,15900,14050,15250,13150
17/09/2021,11650,10650,10300,11700,11450,13000,12550,34900,34900,124100,127650,118700,23600,23600,30300,30300,29800,29800,28450,28400,27900,36300,34650,35650,16050,15450,16500,15900,14050,15250,13150
20/09/2021,11650,10650,10300,11650,11450,13000,12550,34850,34850,124100,127600,118800,23500,23500,30150,30150,29650,29650,28700,28700,28300,36100,34150,35850,16050,15450,16500,15900,14050,15250,13150
21/09/2021,11650,10650,10300,11700,11450,13000,12550,35050,35050,124050,127600,118600,23400,23400,30000,30000,29650,29650,28850,28800,28500,36150,34550,35850,16100,15500,16500,15950,14050,15250,13150
22/09/2021,11650,10650,10300,11650,11450,12950,12550,35250,35250,123950,127500,118550,23350,23350,30000,30000,29650,29650,29000,28800,28700,36400,35000,36050,16100,15500,16550,15950,14050,15250,13150
23/09/2021,11650,10650,10300,11700,11450,12950,12550,35350,35350,124050,127600,118600,23300,23300,29850,29850,29650,29650,28950,28700,28650,36650,35000,36250,16100,15500,16550,15950,14050,15250,13150
24/09/2021,11650,10650,10300,11700,11500,13000,12550,35400,35400,124000,127600,118600,23250,23250,29800,29800,29600,29600,29150,29050,28800,36550,34700,36300,16100,15500,16550,15950,14050,15250,13150
27/09/2021,11650,10650,10300,11700,11500,13000,12550,35600,35600,124050,127550,118650,23200,23200,29750,29750,29650,29650,29800,29300,29450,37750,35250,37850,16100,15500,16550,16000,14050,15250,13150
28/09/2021,11650,10650,10300,11700,11450,13000,12550,35650,35650,123650,127550,117800,23300,23300,29750,29750,29700,29700,30250,29750,30000,38150,35200,38200,16150,15500,16550,16000,14050,15250,13150
29/09/2021,11650,10650,10300,11700,11450,13000,12550,35700,35700,123700,127600,117850,23300,23300,29650,29650,29600,29600,30350,29750,30100,37800,35300,37750,16150,15500,16550,16000,14050,15250,13150
30/09/2021,11650,10650,10300,11700,11450,12950,12550,35600,35600,123650,127600,117850,23350,23350,29650,29650,29550,29550,30350,29500,30150,38050,35250,38100,16150,15500,16550,16000,14100,15250,13150
01/10/2021,11650,10650,10300,11700,11450,12950,12550,35350,35350,123900,127450,118500,23300,23300,29500,29500,29600,29600,30900,30500,30450,37850,35300,38000,16150,15500,16550,16000,14050,15250,13150
04/10/2021,11650,10650,10300,11700,11450,12950,12550,35400,35400,124000,127600,118600,23300,23300,29500,29500,29550,29550,33350,31950,33350,38300,35700,38600,16200,15550,16600,16100,14050,15200,13150
05/10/2021,11650,10650,10300,11700,11450,12950,12550,35350,35350,124050,127650,118700,23250,23250,29500,29500,29550,29550,33900,32550,33800,38600,35900,38950,16200,15550,16600,16100,14050,15200,13150
06/10/2021,11650,10650,10350,11700,11450,12950,12550,35350,35350,124150,127750,118700,23250,23250,29500,29500,29600,29600,33800,32500,33800,38350,35850,38900,16200,15450,16600,16100,14050,15200,13150
07/10/2021,11650,10650,10350,11700,11450,12950,12550,35450,35450,124150,127750,118600,23200,23200,29600,29600,29650,29650,34200,32850,34250,38650,36100,39200,16250,15550,16700,16150,14050,15250,13150
08/10/2021,11650,10650,10300,11700,11450,12950,12550,35550,35550,124150,127700,118600,23200,23200,29550,29550,29600,29600,34250,32900,34450,38900,36300,39650,16300,15550,16700,16200,14050,15200,13150
11/10/2021,11650,10650,10300,11700,11450,12950,12550,35750,35750,124150,127700,118600,23150,23150,29600,29600,29550,29550,34150,33150,34300,39500,36100,40200,16450,15750,16850,16350,14050,15200,13150
12/10/2021,11650,10650,10350,11700,11450,12950,12550,35900,35900,124150,127700,118600,23150,23150,29600,29600,29550,29550,34250,33150,34450,39500,36200,40150,16500,15850,16900,16350,14050,15200,13150
13/10/2021,11650,10650,10350,11700,11450,12950,12550,35900,35900,124150,127700,118600,23100,23100,29650,29650,29550,29550,34650,33250,34750,39900,36200,40800,16550,15900,16950,16450,14050,15200,13150
14/10/2021,11650,10650,10350,11700,11450,13000,12550,36000,36000,124150,127700,118550,23150,23150,29750,29750,29550,29550,34650,33500,34700,39700,36050,41050,16600,15950,17000,16450,14050,15200,13150
15/10/2021,11650,10650,10350,11700,11500,12950,12550,36050,36050,123900,127400,118350,23250,23250,29850,29850,29550,29550,34500,33250,34600,40300,36500,41750,16650,15950,17050,16500,14050,15250,13150
18/10/2021,11700,10700,10350,11750,11500,13100,12650,36400,36400,124300,128300,118550,22950,22950,29750,29750,29550,29550,34500,34150,34700,39600,36650,40950,16750,16150,17150,16550,14000,15200,13100
19/10/2021,11700,10700,10400,11700,11450,13050,12550,36350,36350,124350,128250,118250,23000,23000,29950,29950,29700,29700,33950,34100,34100,39350,36000,40800,16800,16200,17150,16650,14000,15150,13100
21/10/2021,11650,10650,10350,11700,11450,12950,12550,36000,36000,124150,127750,118500,23000,23000,29800,29800,29450,29450,34400,33350,34600,39400,35950,40650,16800,16200,17150,16650,14050,15200,13150
22/10/2021,11650,10650,10350,11700,11450,12950,12550,36150,36150,124150,127750,118550,22950,22950,29750,29750,29450,29450,34750,33700,34950,38950,35600,40050,16850,16250,17200,16700,14250,15250,13550
25/10/2021,11650,10650,10300,11700,11450,12950,12550,35950,35950,124150,127750,118500,23000,23000,29600,29600,29450,29450,35450,33850,35800,37700,34800,38450,16950,16400,17300,16800,14050,15250,13150
26/10/2021,11650,10650,10350,11700,11450,13000,12550,36150,36150,124250,127850,118500,23050,23050,29650,29650,29500,29500,35400,33850,35600,37400,34550,38150,17050,16500,17350,16850,14050,15250,13150
27/10/2021,11650,10650,10300,11700,11450,12950,12550,36050,36050,124150,127750,118500,23050,23050,29600,29600,29450,29450,35350,33750,35550,37250,34200,38100,17050,16550,17400,16900,14050,15250,13150
28/10/2021,11650,10650,10300,11700,11450,12950,12550,36100,36100,124200,127800,118550,23100,23100,29650,29650,29500,29500,35350,33600,35600,37050,34100,37750,17200,16600,17550,17050,14050,15250,13150
29/10/2021,11650,10650,10350,11700,11450,12950,12550,36050,36050,124200,127800,118550,23150,23150,29450,29450,29450,29450,35550,33700,35750,36200,33700,36750,17250,16600,17600,17100,14050,15250,13150
01/11/2021,11650,10650,10350,11700,11450,13000,12550,35950,35950,124350,127900,118800,23250,23250,29250,29250,29450,29450,36100,33400,36850,35550,33050,35950,17400,16750,17750,17250,14100,15300,13150
02/11/2021,11650,10650,10350,11700,11500,12950,12550,36050,36050,124100,127700,118500,23350,23350,29100,29100,29500,29500,36100,33350,36800,35100,32750,35950,17450,16800,17850,17300,14100,15300,13150
03/11/2021,11650,10650,10350,11700,11450,12950,12550,35850,35850,124350,127850,118900,23400,23400,29100,29100,29500,29500,36500,33700,37400,35350,32850,35850,17550,16950,17850,17400,14050,15250,13150
04/11/2021,11650,10650,10350,11700,11450,12950,12550,35850,35850,124350,127850,118900,23550,23550,29050,29050,29400,29400,37100,34400,38050,35500,32850,36000,17700,17000,18050,17550,14050,15250,13200
05/11/2021,11650,10650,10350,11700,11450,12950,12550,35850,35850,124300,127750,118900,23750,23750,29050,29050,29450,29450,38100,35300,39200,35500,32950,36050,17700,17000,18050,17600,14050,15250,13200
08/11/2021,11650,10650,10300,11650,11450,12950,12550,35950,35950,124250,127750,118800,24350,24350,28850,28850,29500,29500,39650,36550,40800,35200,32600,35750,17850,17150,18250,17750,14050,15250,13200
09/11/2021,11650,10650,10350,11700,11450,12950,12550,36000,36000,124250,127750,118800,24750,24750,28700,28700,29500,29500,40450,37350,41550,35100,32550,35600,17950,17250,18350,17850,14050,15250,13150
10/11/2021,11700,10650,10350,11750,11500,13000,12600,35700,35700,124750,128150,119350,24950,24950,29000,29000,29700,29700,41700,38600,43050,36200,33550,36750,18000,17250,18400,17900,14100,15300,13200
11/11/2021,11650,10650,10350,11700,11450,12950,12550,35700,35700,124250,127750,118800,25900,25900,28650,28650,29450,29450,41350,38200,42600,35900,33350,36200,18050,17300,18450,18000,14050,15250,13150
12/11/2021,11650,10650,10350,11700,11450,12950,12550,35700,35700,124050,127300,118850,25050,25050,28650,28650,29500,29500,41500,38500,42600,36250,33500,36600,18100,17350,18500,18000,14050,15250,13150
15/11/2021,11650,10650,10350,11700,11450,12950,12550,35350,35350,124400,127900,118950,25200,25200,28350,28350,29450,29450,41900,39550,42800,37050,34400,36900,18250,17450,18650,18150,14050,15250,13150
16/11/2021,11650,10650,10350,11650,11450,12950,12550,35350,35350,124300,127850,118850,25300,25300,28300,28300,29450,29450,41850,39550,42750,37450,34750,37450,18300,17450,18750,18200,14050,15250,13150
17/11/2021,11650,10650,10350,11650,11450,12950,12550,35250,35250,124100,127650,118600,25300,25300,28250,28250,29500,29500,42000,39950,42850,37450,34650,37500,18350,17500,18800,18250,14050,15250,13150
18/11/2021,11650,10650,10350,11700,11450,12950,12550,35200,35200,124100,127650,118650,25300,25300,28100,28100,29450,29450,41750,39700,42700,37600,35100,37500,18350,17500,18800,18250,14050,15250,13150
19/11/2021,11650,10650,10350,11700,11450,12950,12550,35250,35250,124200,127750,118750,25300,25300,28100,28100,29450,29450,41600,39700,42450,37500,34850,37450,18400,17500,18850,18300,14050,15250,13150
22/11/2021,11650,10650,10350,11700,11450,12950,12550,35050,35050,124200,127750,118750,25250,25250,27800,27800,29400,29400,42000,41050,42550,39900,36150,40650,18450,17550,18900,18400,14050,15250,13150
23/11/2021,11650,10650,10350,11700,11450,12950,12550,35000,35000,124200,127800,118700,25300,25300,27600,27600,29350,29350,42100,41200,42650,41150,37250,42050,18500,17550,18950,18450,14050,15250,13200
24/11/2021,11650,10650,10350,11700,11450,12950,12550,35050,35050,124250,127800,118700,25300,25300,27500,27500,29300,29300,41800,41200,42200,41450,37800,42350,18550,17600,19000,18550,14050,15250,13200
25/11/2021,11650,10650,10350,11700,11450,12950,12550,35250,35250,124250,127850,118700,25250,25250,27450,27450,29350,29350,42050,41350,42450,42150,38450,43000,18600,17600,19000,18600,14050,15250,13200
26/11/2021,11650,10650,10350,11700,11450,12950,12550,35300,35300,124150,127850,118550,25200,25200,27450,27450,29250,29250,42300,41700,42700,43450,39900,44350,18600,17650,19050,18650,14050,15250,13200
29/11/2021,11650,10650,10350,11700,11450,12950,12550,35400,35400,124150,127850,118500,25100,25100,27300,27300,29200,29200,42550,42550,42750,46400,41550,48250,18700,17700,19150,18750,14050,15250,13200
30/11/2021,11650,10650,10350,11700,11450,12950,12550,35400,35400,124150,127800,118500,25000,25000,27200,27200,29250,29250,42800,43700,42900,47300,41750,49600,18750,17700,19250,18850,14050,15250,13200
01/12/2021,11700,10700,10400,11700,11500,13000,12550,35250,35250,124300,127950,118600,25050,25050,27300,27300,29300,29300,43250,44050,43450,48400,41950,51800,18850,17700,19350,18950,14100,15300,13200
02/12/2021,11650,10650,10350,11700,11450,12950,12550,35250,35250,124250,127900,118600,24900,24900,27100,27100,29250,29250,43600,43850,43650,50750,43200,54750,18900,17750,19400,18950,14050,15250,13200
03/12/2021,11650,10650,10350,11700,11450,12950,12550,35150,35150,124250,127900,118650,24900,24900,27150,27150,29250,29250,44300,45000,44400,52100,43850,57350,18950,17800,19450,19000,14050,15250,13200
06/12/2021,11650,10650,10350,11700,11450,12950,12550,35150,35150,124150,127900,118500,24850,24850,27350,27350,29250,29250,46650,47250,47150,59950,49900,68100,19100,17850,19650,19200,14050,15250,13200
07/12/2021,11650,10650,10350,11700,11450,12950,12550,35050,35050,124200,127900,118600,24850,24850,27400,27400,29200,29200,47150,47750,47750,61350,51300,70000,19150,17900,19700,19300,14050,15250,13200
08/12/2021,11650,10650,10350,11700,11450,12950,12550,35100,35100,124100,127700,118600,24850,24850,27550,27550,29200,29200,48000,48200,48400,62400,52450,71250,19200,17950,19750,19350,14100,15250,13200
09/12/2021,11650,10650,10350,11700,11500,12950,12550,35200,35200,124250,127950,118600,24850,24850,27600,27600,29250,29250,48500,48950,49000,63600,53450,72900,19250,17950,19800,19350,14100,15250,13200
10/12/2021,11650,10650,10400,11700,11500,12950,12550,35300,35300,124250,127950,118600,24850,24850,27800,27800,29200,29200,49900,49550,51150,65500,54050,76100,19250,17950,19800,19400,14100,15300,13250
13/12/2021,11650,10650,10400,11700,11500,12950,12550,35550,35550,124200,127900,118600,25350,25350,28350,28350,29150,29150,51500,50150,53100,70150,56350,81800,19300,18000,19900,19450,14100,15250,13250
14/12/2021,11700,10700,10400,11700,11500,13000,12550,35550,35550,124200,127850,118650,25550,25550,28450,28450,29250,29250,51750,50450,53400,70650,56600,83500,19300,18000,19900,19450,14100,15250,13250
15/12/2021,11700,10700,10400,11700,11500,13000,12550,35700,35700,124200,127850,118650,25950,25950,28650,28650,29300,29300,52050,50850,53750,71250,57000,84300,19400,18050,20000,19550,14100,15300,13250
16/12/2021,11700,10700,10400,11700,11500,13000,12600,35750,35750,124200,127850,118650,26200,26200,28850,28850,29350,29350,51800,50850,53500,72650,57400,86500,19450,18150,20050,19550,14100,15300,13250
17/12/2021,11650,10600,10350,11650,11500,12900,12500,35600,35600,124250,127750,118700,26300,26300,28800,28800,29350,29350,50750,49250,52600,72550,56250,87150,19450,18100,20050,19550,14100,15300,13250
20/12/2021,11650,10600,10300,11650,11500,12950,12500,35750,35750,124750,128450,119200,26900,26900,29150,29150,29650,29650,50750,49500,52350,73850,56900,89600,19500,18150,20200,19650,14100,15350,13250
21/12/2021,11650,10600,10300,11650,11500,12850,12500,36000,36000,125400,129050,120000,27100,27100,29400,29400,29750,29750,50700,49050,52500,73350,57250,89450,19550,18150,20250,19650,14100,15300,13250
22/12/2021,11600,10550,10250,11600,11450,12900,12450,36050,36050,123800,127600,118700,27500,27500,29100,29100,29600,29600,50750,49650,52500,74550,56650,90550,19550,18150,20250,19700,14150,15300,13300
23/12/2021,11650,11000,10250,11600,11450,12900,12450,36200,36200,125050,128750,120150,28050,28050,29400,29400,29650,29650,50350,49100,51950,76000,57350,92350,19550,18150,20300,19700,14200,15300,13350
24/12/2021,11600,10550,10250,11600,11450,12900,12450,36500,36500,125200,128900,120250,28700,28700,29550,29550,29700,29700,50650,49300,52450,77400,57900,94100,19550,18150,20300,19700,14200,15350,13350
27/12/2021,11700,10700,10400,11750,11550,13000,12600,36950,36950,124350,128450,118700,29550,29550,29950,29950,29950,29950,51250,49850,53300,79700,60250,97600,19600,18150,20350,19800,14100,15250,13350
28/12/2021,11700,10700,10450,11750,11550,13050,12600,36950,36950,124550,128200,118900,29600,29600,30050,30050,30000,30000,51000,49750,53050,79150,60050,96400,19650,18200,20350,19800,14100,15250,13300
29/12/2021,11750,10700,10450,11750,11550,13050,12600,37250,37250,124550,128250,118900,30100,30100,30100,30100,29950,29950,50300,49100,52500,77750,59450,94500,19750,18250,20450,19950,14100,15200,13300
30/12/2021,11750,10700,10450,11750,11550,13050,12600,37600,37600,124700,128400,119050,30300,30300,30050,30050,30100,30100,49150,48300,51150,76250,59100,91750,19850,18400,20600,20050,14100,15200,13300
31/12/2021,11750,10700,10450,11750,11550,13050,12600,37950,37950,124850,128550,119200,30300,30300,30100,30100,30100,30100,48650,47850,50600,75000,59150,89500,19900,18450,20600,20100,14100,15200,13300
03/01/2022,11750,10750,10400,11750,11550,13050,12600,38100,38100,124950,128650,119300,30250,30250,30200,30200,30150,30150,47500,47250,49000,73750,59250,86700,20000,18550,20700,20200,14150,15250,13350
04/01/2022,11750,10750,10450,11750,11550,13050,12600,38250,38250,124400,128550,118300,30050,30050,30150,30150,30250,30250,47050,47200,48450,73450,59650,85200,20000,18550,20750,20200,14150,15250,13350
05/01/2022,11750,10700,10400,11750,11550,13050,12600,38200,38200,124700,128450,118950,30350,30350,30300,30300,30300,30300,46450,46200,47700,71700,58750,81800,20050,18550,20750,20250,14150,15250,13350
06/01/2022,11750,10700,10400,11750,11550,13050,12600,38350,38350,124650,128400,118900,29900,29900,30300,30300,30300,30300,45600,44850,46800,69800,58500,77200,20050,18600,20800,20300,14150,15250,13350
07/01/2022,11750,10700,10400,11750,11550,13050,12600,38400,38400,124650,128400,118900,29750,29750,30400,30400,30250,30250,44550,43750,45450,68400,58200,74500,20100,18600,20800,20300,14200,15250,13350
10/01/2022,11700,10700,10400,11700,11500,13050,12600,38950,38950,124500,128300,118650,29200,29200,30650,30650,30300,30300,42750,42600,43100,63750,55500,67500,20150,18650,20850,20350,14250,15250,13450
11/01/2022,11750,10750,10400,11750,11550,13050,12600,38950,38950,124600,128400,118750,29000,29000,30600,30600,30250,30250,41450,41600,41900,62250,54750,65450,20150,18700,20900,20400,14300,15300,13550
12/01/2022,11750,10750,10450,11750,11600,13050,12600,39050,39050,124650,128450,118800,28850,28850,30550,30550,30250,30250,40750,40800,41200,61300,54350,64350,20200,18700,20950,20400,14350,15350,13600
13/01/2022,11750,10750,10450,11750,11600,13050,12650,39300,39300,124650,128450,118800,28650,28650,30650,30650,30350,30350,39900,40500,40400,60400,53400,63500,20300,18750,21050,20500,14450,15350,13750
